osm_id,lat,lon,levels,height_tag,building_type,area_m2,perimeter_m,compactness,rectangularity,elongation,long_side_m,short_side_m,n_vertices,has_name,dsm_height_m
182651238,12.993523,77.660338,5,,commercial,3159.8,242.9,0.6732,0.8848,0.6838,72.3,49.4,10,1,
182651239,12.994979,77.661209,7,,commercial,2895.6,234.1,0.664,0.7853,0.948,62.4,59.1,8,1,
183042728,12.977161,77.715088,2,,other,502.0,97.9,0.6585,0.9987,0.426,34.3,14.6,4,0,
184299457,13.028098,77.572191,1,,other,262.0,64.9,0.7818,0.9977,0.8724,17.4,15.1,4,1,
184299459,13.027142,77.579276,2,,commercial,148.7,49.1,0.7749,0.9995,0.7921,13.7,10.9,4,1,
185964974,12.973751,77.602858,4,,commercial,842.3,134.6,0.5846,0.9542,0.3606,49.5,17.8,8,0,
185964976,12.974579,77.603125,6,,commercial,567.9,96.1,0.7729,0.9997,0.7757,27.1,21.0,4,0,
188315529,12.849615,77.665882,3,,commercial,3066.9,258.4,0.5773,0.9609,0.6593,69.6,45.9,8,1,
188315538,12.849436,77.666567,3,,commercial,2878.8,262.4,0.5254,0.9233,0.7175,65.9,47.3,12,1,
188898964,13.084915,77.643921,29,87.25,residential,1220.1,323.9,0.1461,0.7231,0.3079,74.0,22.8,105,1,
188898965,13.084367,77.645293,4,14.05,other,2020.4,217.0,0.5389,0.8018,0.6222,63.6,39.6,20,1,
191035687,12.985123,77.572863,6,,commercial,1396.7,192.6,0.4731,0.7743,0.3593,70.9,25.5,8,0,
191349958,12.951886,77.567293,4,,residential,516.8,98.7,0.6669,0.9999,0.4405,34.3,15.1,4,1,
194740174,12.988971,77.730978,15,,commercial,2059.6,181.5,0.7854,0.9998,0.9859,45.7,45.1,5,1,
195280275,12.894109,77.655821,6,,commercial,901.5,121.5,0.7672,0.998,0.7341,35.1,25.8,4,1,
198414174,12.929696,77.668527,10,,residential,1813.1,378.8,0.1588,0.3013,0.5459,105.0,57.3,46,1,
199316438,12.935429,77.534936,6,,civic,2547.7,259.7,0.4749,0.5367,0.7337,80.4,59.0,27,1,
201983171,12.850863,77.64774,4,,residential,171.1,53.7,0.7447,0.9981,0.628,16.5,10.4,5,1,
201986088,12.978669,77.663337,9,,commercial,6033.4,389.3,0.5002,0.5625,0.9391,106.9,100.4,19,1,
201986089,12.978517,77.664811,9,,commercial,7128.1,476.7,0.3941,0.7851,0.648,118.4,76.7,12,1,
201989328,12.899053,77.633223,3,,commercial,1232.7,156.3,0.6341,0.8229,0.7225,45.5,32.9,12,1,
203323084,12.869797,77.596185,8,,residential,1976.4,290.3,0.2947,0.4906,0.316,112.9,35.7,10,0,
204638929,12.902119,77.517506,3,,other,1731.8,212.8,0.4806,0.993,0.2328,86.6,20.1,6,1,
204638932,12.902389,77.51779,3,,other,1105.1,149.1,0.6246,0.9997,0.3771,54.1,20.4,6,1,
204638937,12.902278,77.518525,2,,other,1150.9,218.6,0.3026,0.6407,0.221,90.2,19.9,8,1,
204638941,12.901601,77.519185,3,,other,2267.8,203.4,0.689,0.9978,0.4801,68.8,33.0,5,1,
204638943,12.900965,77.51901,3,,other,1407.1,166.2,0.6401,0.998,0.398,59.5,23.7,5,1,
207900363,12.978651,77.665904,9,,commercial,5244.3,383.8,0.4474,0.8284,0.3703,130.8,48.4,9,1,
208366740,12.954284,77.715972,4,,residential,902.1,132.3,0.6478,0.8426,0.7445,37.9,28.2,10,1,
218280598,12.988125,77.689051,5,,commercial,545.2,95.9,0.7449,0.7717,0.685,32.1,22.0,4,1,
218280606,12.986892,77.688863,5,,residential,425.2,87.4,0.6996,0.9987,0.5028,29.1,14.6,4,1,
218283836,12.983538,77.693121,10,,commercial,5025.3,295.6,0.7228,0.9208,0.8752,79.0,69.1,8,1,
218283838,12.98443,77.692992,10,,commercial,4662.6,307.6,0.6192,0.5517,0.9312,95.3,88.7,4,1,
218907535,12.979193,77.69534,5,,commercial,266.0,70.3,0.6764,0.9972,0.4563,24.2,11.0,4,0,
218907542,12.977405,77.695283,4,,commercial,867.4,177.9,0.3443,0.9909,0.144,78.0,11.2,4,0,
219000789,12.988439,77.690006,15,,residential,1390.9,174.8,0.5722,0.7293,0.5434,59.2,32.2,16,0,
219000796,12.979693,77.691201,12,,residential,1459.6,273.1,0.2459,0.5385,0.7232,61.2,44.3,42,0,
219013240,12.912571,77.601555,15,,residential,5314.8,789.6,0.1071,0.5579,0.7067,116.1,82.0,113,1,
219016908,12.978524,77.697834,6,,residential,645.4,104.4,0.7438,0.9967,0.625,32.2,20.1,4,1,
219016916,12.978387,77.698195,6,,residential,614.8,105.5,0.6937,0.9185,0.6626,31.8,21.1,6,1,
219618412,12.999849,77.682038,6,,commercial,2118.8,263.0,0.3849,0.7027,0.2498,109.9,27.4,8,0,
220085424,12.991373,77.684786,5,,residential,799.1,121.4,0.6814,0.9525,0.5359,39.6,21.2,6,1,
220085426,12.991758,77.684701,5,,residential,792.2,118.9,0.7042,0.9595,0.5886,37.5,22.0,6,1,
221933635,12.942957,77.692077,7,,commercial,7145.7,439.9,0.4641,0.7766,0.3653,158.7,58.0,11,1,
223045581,12.964722,77.701531,3,,commercial,562.5,116.0,0.5255,0.608,0.4778,44.0,21.0,4,1,
223045582,12.948894,77.69968,4,,commercial,164.7,55.9,0.6619,0.9981,0.4313,19.6,8.4,4,1,
223045583,12.953135,77.700438,4,,other,198.2,57.2,0.76,0.9986,0.6939,16.9,11.7,4,0,
223045584,12.95997,77.701627,4,,commercial,168.2,51.9,0.7837,0.9982,0.9105,13.6,12.4,4,1,
223045589,12.966161,77.701885,3,,commercial,214.8,62.3,0.6947,0.9417,0.6018,19.5,11.7,6,1,
223045598,12.948705,77.699659,3,,commercial,345.0,76.1,0.7482,0.9976,0.6412,23.2,14.9,4,1,
223045612,12.952267,77.700278,5,,commercial,230.3,61.1,0.7746,0.998,0.7888,17.1,13.5,4,1,
224474471,12.887095,77.60552,2,,other,334.3,79.8,0.6604,0.9982,0.429,27.9,12.0,4,0,
226083555,12.924569,77.674896,3,,residential,321.9,75.2,0.7163,0.9806,0.5394,24.7,13.3,4,1,
226083556,12.924445,77.674868,3,,residential,262.9,65.6,0.7665,0.987,0.724,19.2,13.9,4,1,
226836782,12.950766,77.704957,3,,other,239.4,62.5,0.7704,0.9815,0.7589,17.9,13.6,4,1,
230171547,12.902989,77.643844,4,,other,1079.4,133.9,0.7565,0.8348,0.8811,38.3,33.8,4,1,
230171945,12.844355,77.665976,6,,commercial,2110.5,188.3,0.7478,0.9993,0.6405,57.4,36.8,4,1,
230471734,13.072892,77.578071,4,,civic,1703.2,183.7,0.6342,0.8363,0.6802,54.7,37.2,7,1,
232499237,12.94096,77.565478,7,,civic,4004.1,267.2,0.7049,0.8799,0.6059,86.7,52.5,11,1,
232972830,13.037259,77.531024,13,,residential,1338.7,178.6,0.5274,0.9961,0.2711,70.4,19.1,6,1,
232972889,12.906516,77.591789,2,,other,89.3,39.7,0.7132,0.9996,0.5346,12.9,6.9,4,0,
235147058,12.914825,77.663273,8,,residential,1732.5,189.1,0.6086,0.9373,0.4718,62.6,29.5,13,1,
235192545,13.039269,77.75851,11,,commercial,7688.4,416.2,0.5578,0.6354,0.4644,161.4,75.0,38,0,
236730224,12.900436,77.630946,4,,commercial,1748.4,174.0,0.7255,0.983,0.564,56.2,31.7,4,1,
236730225,12.899979,77.630884,4,,commercial,4018.8,260.1,0.7466,0.9546,0.7397,75.4,55.8,6,1,
239738406,12.940819,77.598298,3,,civic,3144.3,513.6,0.1498,0.5328,0.7264,90.1,65.5,28,1,
240660482,12.925886,77.671148,5,,other,906.1,120.7,0.7817,0.927,0.9576,31.9,30.6,4,1,
241203966,13.014514,77.554278,5,,commercial,441.0,95.8,0.6034,0.9861,0.3495,35.8,12.5,5,1,
241524531,12.935699,77.581733,1,,other,1808.0,184.1,0.6702,0.9682,0.4691,63.1,29.6,6,1,
243905991,12.906241,77.600795,25,,residential,830.7,102.9,0.9868,0.7867,0.9836,32.8,32.2,17,1,
243929433,12.907638,77.60115,6,,commercial,6728.9,325.6,0.7975,0.8028,0.8427,99.7,84.0,5,1,
244000820,12.980282,77.574565,7,,commercial,1364.2,161.6,0.6564,0.9993,0.423,56.8,24.0,4,1,
244577747,12.845421,77.675831,2,,commercial,1633.8,179.7,0.636,0.8427,0.6683,53.9,36.0,8,1,
246344843,13.004196,77.618582,4,22.0,residential,716.3,107.8,0.7751,0.9962,0.7903,30.2,23.8,8,1,
250717631,12.977422,77.58845,7,18.0,commercial,7690.3,1012.3,0.0943,0.2377,0.582,235.8,137.2,42,1,
251878452,12.988846,77.573785,6,,civic,679.7,111.1,0.6925,0.8738,0.4913,39.8,19.5,4,1,
254297790,12.954694,77.590504,5,,commercial,1996.9,201.0,0.6214,0.9438,0.3467,78.1,27.1,5,1,
255762670,12.918512,77.632228,4,,residential,238.4,62.5,0.7661,0.9974,0.7277,18.1,13.2,4,1,
255778134,12.986027,77.73594,12,,commercial,3420.6,267.1,0.6026,0.9239,0.4383,91.9,40.3,22,1,
256262793,12.878187,77.63775,6,,residential,1623.2,197.0,0.5259,0.9356,0.3039,75.6,23.0,9,1,
256685816,12.966221,77.748626,1,,other,581.7,99.1,0.744,0.9991,0.6259,30.5,19.1,4,0,
256728209,12.97936,77.751298,5,,commercial,554.7,99.8,0.6997,0.9982,0.503,33.2,16.7,4,1,
256803939,13.022115,77.657468,4,,residential,391.9,83.7,0.7037,0.9975,0.511,27.7,14.2,4,1,
257661991,12.975017,77.750993,1,,commercial,248.4,66.5,0.705,0.9384,0.5169,22.6,11.7,4,1,
259362419,12.844171,77.658514,3,,civic,2534.6,251.9,0.5018,0.7075,0.8206,66.1,54.2,11,1,
259484439,12.928517,77.577433,4,,residential,642.6,106.7,0.7092,0.9995,0.525,35.0,18.4,4,1,
259894701,12.953346,77.715048,3,,other,203.2,58.6,0.744,0.9989,0.6265,18.0,11.3,4,1,
259894704,12.954873,77.714975,3,,commercial,230.0,72.2,0.554,0.9989,0.2964,27.9,8.3,4,1,
262082986,12.90744,77.598509,5,,other,911.6,121.9,0.7705,0.9991,0.7573,34.7,26.3,4,1,
262367807,13.001886,77.618493,5,,residential,808.9,123.7,0.6638,0.9977,0.4343,43.2,18.8,4,1,
262368231,13.001957,77.618298,5,,residential,700.2,115.4,0.6607,0.9977,0.4294,40.4,17.4,4,1,
262427463,13.002541,77.62014,2,,residential,98.6,41.7,0.7142,0.9978,0.5359,13.6,7.3,4,0,
262427471,13.002352,77.619721,2,,residential,110.5,43.5,0.7344,0.9971,0.5922,13.7,8.1,4,0,
262427477,13.002249,77.61987,1,,residential,84.2,37.0,0.7741,0.9948,0.7819,10.4,8.1,4,0,
262427479,13.002171,77.620044,2,,residential,111.1,43.3,0.7439,0.9962,0.625,13.4,8.3,4,0,
262429809,13.001829,77.619993,2,,residential,166.2,53.9,0.7177,0.9975,0.5446,17.5,9.5,4,1,
262429820,13.001632,77.620291,2,,residential,143.3,51.9,0.6681,0.852,0.8873,13.8,12.2,6,0,
262429822,13.00128,77.619315,3,,commercial,319.7,73.0,0.7536,0.9962,0.6626,22.0,14.6,4,1,
262430111,13.003511,77.617632,5,,residential,545.5,94.8,0.7635,0.9963,0.7114,27.7,19.7,4,1,
262430112,13.003418,77.617799,6,,residential,551.6,95.9,0.7529,0.9967,0.6599,29.0,19.1,4,1,
262492540,13.001687,77.621316,5,,residential,236.4,65.3,0.6971,0.9976,0.4968,21.8,10.9,4,1,
263951279,13.002716,77.617525,4,14.0,residential,640.5,102.6,0.7652,0.9965,0.7213,29.9,21.5,4,1,
264102753,12.839086,77.664553,5,,commercial,1315.5,176.1,0.5328,0.691,0.7489,50.4,37.8,10,1,
264102930,12.840079,77.664431,4,,commercial,1552.2,166.6,0.7028,0.9996,0.5103,55.2,28.2,4,1,
264102954,12.845267,77.658985,2,,commercial,443.9,84.5,0.7806,0.9974,0.8525,22.8,19.5,4,1,
264102956,12.84172,77.66714,7,,commercial,625.6,101.6,0.7618,0.9986,0.7033,29.8,21.0,4,1,
264102958,12.844322,77.665616,2,,commercial,311.2,77.8,0.646,1.0,0.4071,27.6,11.3,5,1,
264103037,12.841669,77.666127,2,,commercial,902.9,151.2,0.4965,0.8655,0.7866,36.4,28.6,8,1,
264294673,12.843334,77.675434,4,12.0,civic,666.2,115.8,0.6243,0.9997,0.3765,42.1,15.8,5,1,
264294693,12.846235,77.677469,11,,commercial,5484.0,345.8,0.5764,0.9934,0.3234,130.7,42.3,6,1,
264294732,12.846091,77.675384,3,,commercial,1513.5,171.9,0.6438,0.857,0.6534,52.0,34.0,8,0,
266177032,12.887266,77.614997,6,,residential,1935.6,189.1,0.6799,0.95,0.4855,64.8,31.5,4,1,
272532024,12.960996,77.605027,4,,residential,442.5,84.4,0.7812,0.9972,0.8613,22.7,19.5,4,1,
272766895,12.911915,77.556027,4,,residential,1442.0,154.4,0.7601,0.9314,0.5868,51.4,30.1,5,1,
272766896,12.911996,77.55655,3,,commercial,589.5,101.3,0.7218,0.9729,0.5528,33.1,18.3,4,1,
272973475,12.968932,77.74547,5,,residential,535.5,92.8,0.781,0.9983,0.8596,25.0,21.5,4,1,
275614057,13.061178,77.572395,1,,civic,481.2,89.1,0.7609,0.9764,0.7142,26.3,18.8,4,1,
276748946,12.954282,77.653281,4,,commercial,1061.1,133.5,0.7479,0.951,0.6591,41.1,27.1,4,1,
283807076,12.969125,77.750027,2,,commercial,270.8,73.8,0.6254,0.9993,0.3778,26.8,10.1,4,0,
283807090,12.969162,77.749553,5,,other,303.5,81.6,0.5721,0.8386,0.466,27.9,13.0,8,0,
283807100,12.969451,77.750112,1,,commercial,496.5,123.0,0.4123,0.8586,0.2953,44.3,13.1,8,0,
283807104,12.983646,77.751615,2,,commercial,1054.7,130.8,0.7743,0.9964,0.7849,36.7,28.8,4,0,
283807106,12.983817,77.751382,3,,commercial,886.7,119.2,0.7844,0.9955,0.9281,31.0,28.8,4,0,
283807114,12.96864,77.750001,2,,other,531.2,92.6,0.7778,0.9985,0.8194,25.5,20.9,4,0,
283807120,12.983806,77.751018,1,,other,1008.3,171.5,0.4309,0.999,0.1961,71.7,14.1,4,0,
286438316,12.910366,77.599451,11,,commercial,192.7,55.9,0.7745,0.9988,0.7879,15.6,12.3,4,1,
286441122,12.979733,77.606615,4,,commercial,883.1,144.2,0.5335,0.986,0.283,56.3,15.9,6,1,
